user_id,anime_id,rating
37562,30311,10
68287,15605,6
46043,1575,10
72254,5681,8
17232,30,8
70759,11837,9
45649,31904,10
37539,5034,8
23511,535,7
46879,27989,4
31531,8769,8
61078,1726,3
26456,15085,8
73288,18295,8
50511,874,8
69317,1888,8
29151,8740,8
17497,2904,10
7234,9617,9
62735,22101,9
22394,1606,8
71133,578,9
30400,30831,7
38447,9617,8
6389,1207,7
16066,576,9
33980,853,10
21752,5118,8
8040,326,10
17096,14741,7
59178,553,7
43777,15085,6
19299,226,10
7446,6421,9
21310,7088,4
32663,24687,7
16700,1914,7
49252,1557,7
10194,29949,2
4999,527,5
16201,2832,4
45299,18115,8
4512,5114,7
67050,8440,4
12835,4752,10
52994,1588,6
21266,8525,7
30514,11061,9
41349,20021,5
45156,18897,9
49053,2325,10
3786,8934,6
11404,2966,9
28430,934,8
16009,9063,5
34643,14713,8
54378,18713,7
49252,27655,6
63550,16498,8
2994,11759,10
17591,15927,7
12893,18897,7
22657,3457,10
11075,6573,8
47846,10620,9
37133,18139,9
56590,8407,7
65004,4181,10
48521,18507,10
22467,1222,8
50765,121,10
48963,25013,10
1637,2367,7
34696,6702,8
35597,11757,10
27557,2130,7
320,4726,7
18279,18277,7
58078,64,9
3324,23847,8
49990,934,7
51421,161,7
65865,9181,10
60837,54,9
73380,845,7
2396,18277,8
45244,488,7
22624,12477,9
58732,9969,10
64283,8310,10
35765,7817,8
27735,47,8
8255,248,8
46674,6213,9
22804,6594,10
28759,30925,7
66687,6547,8
21330,19369,8
2686,15751,6
20171,20517,6
22203,14967,8
38843,24135,5
14584,22135,9
58679,339,8
1456,2924,8
38623,25161,8
6124,1889,8
5011,649,7
32872,15039,8
66369,225,6
33449,8190,9
10508,2593,9
34224,249,10
6578,10460,9
60865,31,9
20999,19363,9
288,17265,7
69248,4884,10
42457,157,8
57546,1530,7
65607,2025,9
54074,4551,7
2523,28223,9
52667,79,9
47767,10087,9
33060,8074,8
6797,1804,6
57382,11889,9
22683,2683,7
27683,2002,7
37702,21743,8
65573,30749,3
62505,2248,10
8598,10793,6
45408,9253,10
47107,32438,7
12658,20583,10
48601,3907,10
65674,12967,9
246,4551,7
16294,901,10
233,14189,10
17487,24919,10
50761,2951,6
30768,121,8
1769,3092,6
60721,10218,9
11635,14175,8
44953,2171,10
25765,1575,8
69343,3464,7
26466,10686,9
64070,30296,5
51512,17549,7
17727,7593,7
8652,10391,4
25134,9941,6
19546,10030,9
68620,5909,9
6089,16385,7
27219,395,7
49255,889,8
49226,997,8
41543,13629,10
29075,9774,2
40212,22013,10
54542,30,7
11432,777,10
38066,10793,6
51344,8129,7
67513,2025,9
39861,30276,10
25081,134,8
25108,6205,8
17095,3956,6
14271,4063,6
3053,199,10
66998,4186,9
18861,28223,7
23028,2001,9
5918,2904,9
61061,1726,5
31511,21681,5
943,12367,8
15938,31798,9
30749,339,5
73378,29786,8
9486,11887,8
58012,1362,7
27587,21339,8
22423,1686,7
12694,4654,8
45418,9874,7
55584,2025,7
19710,8841,8
29514,9124,8
599,8525,7
17095,5681,7
30956,9136,7
2722,30544,7
58373,27989,8
11215,1557,8
59236,8937,8
23652,6920,7
29963,23441,5
52966,995,10
47747,4835,8
21863,3927,8
24728,7711,10
7670,11533,8
13653,22729,8
54981,2904,9
23695,4282,9
7954,4224,8
29111,8086,8
68732,2104,7
45025,1669,6
1338,31173,9
21020,14719,8
52198,1570,7
41182,6351,10
72703,17265,9
71440,30,8
60355,6758,9
6323,552,9
10450,218,7
62152,15037,8
61561,11235,9
4838,527,6
10049,10083,8
42146,20,7
65125,450,7
34084,10495,8
60721,3002,10
36995,20785,9
62733,597,8
67758,10067,7
9493,11703,6
21100,6954,7
52120,5204,10
65361,1913,6
19852,8985,7
18096,790,8
5939,8425,9
5552,1278,5
30505,3014,9
5618,209,6
9999,9136,9
47872,856,7
71023,23321,8
8093,3420,8
29932,72,9
20328,19951,7
5204,25519,6
30362,232,10
30350,16385,9
72846,20785,9
37319,2890,8
4921,4186,7
17703,15451,7
22066,249,9
7288,2251,8
71421,8888,8
35143,20853,7
27851,18689,10
27161,15731,5
19012,411,7
44043,16498,8
53047,2969,9
38920,1889,7
30600,6880,7
24530,2367,4
49199,1818,8
28771,28391,8
4067,6,8
55226,6747,7
53412,199,10
33083,72,5
46214,7311,7
70009,2890,8
66025,2167,9
55139,18179,8
51881,6547,7
49359,384,8
34888,223,10
3655,14293,9
29757,11843,8
31549,199,10
68531,60,8
13241,15195,8
72400,10080,8
18678,8426,7
1378,6467,9
54733,2025,10
3821,10620,8
51005,1072,7
10381,59,8
24236,15117,8
28007,31848,7
4135,13659,6
3588,27,7
3051,23281,9
73424,9756,9
45591,28617,8
30597,1928,6
4349,13655,8
44426,10793,8
22661,12403,8
41028,101,7
68621,1571,9
14997,10495,8
58326,6205,8
22815,5525,6
25890,9367,7
30782,12317,7
68005,6956,8
26568,9000,7
13509,430,8
25852,7311,8
26745,2924,8
48085,1430,9
53257,16417,7
34510,6637,7
18977,1943,8
34910,6547,10
28433,6381,8
67942,5074,10
52692,10620,8
2285,14289,6
6984,5150,7
21463,15225,8
67977,185,9
42492,19,9
53415,2962,7
23931,7817,8
1195,9347,6
8024,990,9
16218,578,7
33107,902,7
53401,2921,8
22666,11843,8
21818,7588,8
64613,23673,7
28531,1575,9
55049,5713,9
11643,63,7
7297,7088,6
65699,223,8
593,10119,9
68393,5041,8
49090,1835,7
786,20045,8
59643,14189,6
52422,77,8
31053,15125,8
7145,2985,8
8006,2454,6
24669,848,7
10844,5341,10
50470,1120,5
52422,3594,8
70553,199,9
57017,32370,7
3985,8525,8
68869,195,6
11672,4282,9
60781,11757,9
42770,6862,9
28957,12291,10
8058,191,6
5409,5940,8
22796,249,9
49186,16904,7
58457,15085,7
2378,9656,8
47606,136,10
14858,10495,7
28460,31289,6
19249,934,9
17925,18679,10
72733,13601,9
20170,10793,7
47377,12317,8
65736,287,7
25548,2605,9
59862,270,10
41637,5,7
67963,5341,9
52201,597,8
30956,1956,6
68843,26349,7
33274,10030,9
3797,2167,7
69182,777,9
17311,28701,7
70727,20767,8
46707,14967,9
47770,174,2
34922,16353,10
44215,20,8
6720,4483,5
61202,132,9
32260,16592,6
73356,6351,8
67614,5114,9
5700,2889,7
69075,986,8
65283,2904,7
52497,2982,4
70700,11061,9
58952,249,7
51947,548,4
47456,1094,6
2794,226,6
11172,9379,7
24825,10604,8
45236,31,7
52985,3359,7
6336,813,7
49031,185,9
56127,22199,7
16671,28623,8
27828,28285,8
48762,1887,9
58352,322,7
36428,19815,8
9083,23273,9
51361,30276,10
21085,8675,4
54074,1217,6
70937,16928,10
21883,18679,6
28579,2605,6
57755,3841,9
52724,2236,7
57863,450,8
38466,895,7
19644,14173,7
27500,11313,8
12483,7054,8
27047,2025,10
18546,1583,6
34280,6166,7
21936,2904,9
52422,30806,8
38404,6172,7
12057,6045,10
34132,30276,7
7802,28121,10
34553,5341,6
1789,1519,8
72490,11499,9
49006,4186,7
42566,19315,9
73378,16011,8
51178,133,5
57641,889,8
39068,13367,9
67380,4752,7
44590,2026,2
56747,532,10
6722,10396,7
59480,528,6
43995,10087,7
70585,1259,8
33754,32828,6
59065,29803,10
9346,23289,8
53176,30901,9
30960,240,6
15892,1956,8
16867,9981,6
57050,32828,8
40791,5316,2
56837,30544,7
33033,16918,4
52440,5449,8
13898,30911,7
54839,270,7
19328,9253,9
47671,2386,4
43503,1218,5
27381,13055,6
19694,31865,2
6524,10020,8
5078,4282,10
37550,263,8
71253,11241,8
40334,5150,10
21559,20031,8
19155,15689,8
24564,6287,4
52268,288,6
28536,241,6
13844,3712,8
42947,6347,8
45555,5391,9
66895,7647,6
54258,1292,7
61065,173,6
20418,7647,7
58431,2986,7
6564,1723,7
22679,4214,7
22025,1482,8
58051,3221,8
58438,23673,6
73204,902,9
52172,191,7
61389,3784,8
65158,15,8
46092,30276,9
3183,1519,10
34117,31338,9
35350,1575,10
22434,3031,6
8107,457,10
66390,5316,7
30355,20423,6
3548,22123,6
40774,528,7
13234,189,6
60921,4181,10
58633,232,7
70906,1669,9
31831,120,10
26876,121,9
20404,853,9
56436,30363,6
25822,12679,7
62677,3229,9
60932,1142,9
21912,226,9
22652,2025,8
5837,241,6
38232,2167,9
39219,5277,7
28227,6702,10
36763,11887,7
53009,2034,9
42466,23321,8
24345,10357,8
45542,2167,8
38061,1575,8
15028,15809,9
20328,5114,9
27536,853,8
53026,198,8
26386,27821,9
37332,16067,9
56656,10490,8
1378,14227,9
5445,12467,8
26568,164,10
44263,512,10
66455,594,7
51806,71,8
79,18153,9
49310,136,9
19001,1564,8
17362,25397,8
11163,2476,8
28238,7590,7
30058,226,10
56790,20899,9
49123,437,7
5954,6444,8
61767,28861,9
6088,5424,8
47894,205,7
50408,8937,7
54186,8934,2
20640,9513,7
60345,8425,9
41695,5684,10
33480,17389,8
62396,513,8
61254,1202,6
6041,585,8
27649,985,8
64519,15451,8
30744,25013,7
45296,3783,7
48952,1313,7
19012,1576,6
48076,21647,8
3202,1604,8
39564,28805,8
2294,6987,9
25770,3503,5
24988,7082,10
27280,139,9
35430,28619,8
4546,1361,7
13171,22117,7
27551,5256,8
4346,22319,6
41251,11061,10
17313,2001,9
23731,834,6
6959,2604,8
55098,9724,8
59182,594,8
66103,133,5
29757,154,8
54045,229,9
26312,15377,9
49452,5028,9
8075,4725,9
60673,2025,8
41565,11759,8
55962,12445,7
42211,20709,6
28402,8624,8
16533,14513,10
24911,71,8
22004,18671,9
17547,62,9
7600,3572,9
19874,11617,7
26274,2963,7
36312,16498,9
31968,17535,10
21684,21881,9
49471,5277,9
65703,11553,6
57093,14741,7
11533,2129,7
70074,9919,8
53528,10161,6
68477,9617,9
65856,18277,7
37763,431,10
11247,6675,9
50842,20159,6
58601,164,6
19754,154,9
405,20,7
50662,319,7
27872,14513,10
58482,1575,10
10051,10568,6
27189,31289,6
48261,14527,9
15900,16742,5
67248,6377,10
19940,15451,9
50661,317,9
68433,5530,9
28978,5630,10
53717,15377,9
49413,12113,9
58064,761,7
24564,10012,8
38840,27631,8
46041,25397,9
49012,1195,7
23512,9289,9
52468,1575,7
54066,6166,10
31187,226,9
53333,20507,7
23868,9981,9
5836,2858,8
21058,6114,6
31493,5081,7
19059,11061,10
50285,1526,7
4210,16444,7
56767,23311,7
47686,4789,7
66404,1348,6
48668,4548,8
4792,8516,9
32689,1818,10
18786,4654,9
7622,31043,10
63469,21855,10
18404,68,6
30640,121,10
9308,32360,7
2568,21405,9
43654,5530,6
11431,8939,8
2695,10209,7
24821,1157,6
49711,13655,7
58969,6046,8
517,4835,6
73114,5530,8
10826,8917,7
52063,1210,8
18461,8841,9
39547,7338,9
70302,368,6
14362,7674,8
22400,11061,10
50376,807,5
54253,2034,7
11687,242,7
26951,16528,10
8480,24629,8
54229,1569,7
32808,13667,8
63029,11111,9
66374,10161,9
26025,13469,7
61967,61,6
12963,1565,6
8212,8630,7
30833,4181,10
65154,30296,9
26203,14227,8
17097,13357,7
62966,874,7
31998,26085,8
3035,18897,10
49132,687,8
71122,17265,8
13637,7674,7
56928,9917,8
50642,6351,7
22842,30925,8
48102,12967,5
21856,10213,6
24310,10076,10
47154,8516,7
5310,4038,7
27189,813,7
43063,7338,8
32872,3667,4
8356,21881,7
8095,1,10
23924,1818,7
59400,64,5
17033,27727,7
44789,8768,7
19322,6045,8
49652,4722,9
497,30991,8
15377,32380,9
5735,569,9
17275,6746,6
9974,18661,8
32891,23277,6
29963,2961,8
52896,2476,8
32624,7791,9
16051,12403,7
62859,10800,9
29717,12883,8
34749,29163,5
61561,18495,9
60346,4835,7
20529,16009,9
70301,30240,9
1442,27969,8
32879,13271,7
13046,5681,8
20265,11135,10
39578,390,8
66589,4382,6
2975,19383,8
42221,10080,8
40418,1566,8
68281,322,8
22725,23317,10
58265,76,7
34611,15315,6
50877,1164,8
135,3712,9
47209,10092,8
18476,856,8
56414,19221,9
71904,2966,8
10314,3577,5
52458,27,7
30327,5081,9
52949,14741,5
31842,164,9
32790,6793,7
70756,18115,8
49008,25879,5
16568,15583,8
21745,934,8
35227,21881,7
30707,6624,8
28179,2167,10
69684,11741,9
57860,18671,8
34364,1190,7
40040,8769,10
58054,20853,7
68203,28617,9
26210,990,6
61578,9181,9
16193,228,6
37726,13663,8
61814,6880,9
20584,24031,10
17520,8525,10
52751,411,7
9125,10087,8
30019,25397,7
2122,9756,8
49094,132,6
54782,3652,9
52964,30901,10
17755,16011,8
25683,9941,8
47851,24701,9
64120,16524,7
47758,1686,7
14059,1220,8
21433,238,8
8391,2001,8
65845,12293,8
42416,1943,7
22394,5042,8
38369,2131,7
12140,5958,10
35560,8841,6
25057,18671,7
45296,431,8
1699,3457,7
48485,853,9
21166,16,8
11534,6572,10
28238,3712,9
57057,8676,8
13906,5118,9
10401,6548,8
35767,30375,6
9032,19429,8
57621,31964,8
12431,2237,3
49420,27631,7
40929,4224,8
69101,23309,7
6253,10152,7
23036,1887,9
7958,532,7
13479,30276,9
73415,6793,7
6361,31519,5
34878,18689,9
10714,573,7
11038,6633,7
28812,3712,7
44875,4224,9
45176,19117,7
51526,86,7
15519,20033,7
10284,7674,8
10843,6045,10
36047,10213,4
28348,585,9
6184,270,10
66365,9936,7
26492,1121,5
51388,7367,9
5539,31430,8
57321,20039,6
41768,225,8
23561,9624,9
52197,47,9
62770,14397,8
63357,30240,7
54214,849,2
1682,7647,7
43461,317,5
55444,5356,10
21696,33,9
23977,8516,8
11795,12293,7
5134,448,8
14020,19111,8
38041,91,10
62632,12711,9
58865,905,8
5725,881,8
39525,8861,8
52891,11887,10
3989,990,7
22414,8557,8
20684,9000,7
66220,20903,9
50822,5203,8
71792,3051,7
16201,15359,6
28555,10213,8
44330,7338,7
14114,27989,8
36464,15689,9
38400,6594,9
34348,431,8
34501,57,9
54727,512,9
55980,4654,6
15996,11111,9
17696,23701,9
14557,11887,6
5674,199,6
25101,194,10
30146,11111,7
28550,3467,5
44507,11979,10
6169,1122,6
93,8918,4
65677,18277,9
20298,12293,10
35366,6758,6
49393,591,5
44501,9919,7
58211,93,7
9180,1535,10
66656,10397,7
57488,395,6
53916,3754,7
51296,80,8
60083,4898,9
14059,17831,8
52776,5902,7
56590,5781,8
851,801,9
3057,23289,8
45587,8246,8
31553,16934,8
47225,32,8
17770,21507,5
19711,12883,6
49032,916,1
1843,20021,8
72941,3655,10
18889,2581,7
41162,6547,8
35642,15583,7
26216,467,8
67043,28825,9
37882,11933,10
44929,11266,5
4749,5039,8
21222,392,10
50628,431,7
54852,1614,10
3127,23311,9
54951,162,9
22946,19489,8
41814,3228,6
40795,14345,7
15926,4224,8
45543,1,10
24403,12031,9
32071,11111,7
4889,3033,5
59801,4082,8
1530,12411,6
45804,9322,8
24811,1,9
12989,5277,8
52175,20423,5
42474,813,8
52055,181,6
71286,11757,8
2912,1887,6
53730,2449,10
32720,11013,8
66377,7769,2
64898,14921,6
46059,189,8
27320,2991,4
32708,15565,7
11283,4106,8
7317,1218,6
1103,7338,8
37406,14941,10
62009,11111,7
28238,450,7
39771,9253,9
64421,11757,8
57483,2107,8
57816,242,9
72665,18897,7
53900,5040,6
22365,243,3
22539,23283,6
15277,20745,7
17677,79,6
17215,10638,10
4168,22297,9
70750,2547,6
54364,226,8
4950,170,10
15801,908,6
38232,14075,9
8057,572,7
16308,769,7
71809,10029,9
69435,894,9
40292,6637,9
49930,112,7
50526,7058,8
15457,1943,7
40628,11837,4
19340,15565,10
7969,457,8
1042,356,9
46452,13125,9
70178,104,9
18638,23273,10
35828,22319,10
35731,11617,8
70639,11741,9
6717,31442,6
32808,8888,5
23346,9756,7
30523,9181,8
5961,102,9
29885,10589,9
6932,29786,4
30205,14227,9
29406,6347,9
67082,2494,7
15340,853,7
8173,30276,10
60017,462,10
22443,31498,7
19508,9181,7
43814,6702,10
11730,11741,9
36995,11009,7
35125,31240,10
37861,1535,9
58171,18245,5
45441,2001,9
2947,23251,8
57884,53,7
66668,6201,8
63750,4181,10
24428,8407,7
6626,3342,8
31255,17549,10
44138,1530,10
11069,245,9
54073,19211,7
32726,27663,8
36529,16498,9
65509,5667,8
54869,10152,9
5669,873,7
11167,2148,8
59552,177,9
17638,29785,6
7260,71,9
50043,31764,6
31321,249,8
60887,3652,6
47540,9332,7
29616,3784,9
33669,14075,10
35767,17535,5
46209,9919,7
53449,1442,6
62730,20877,8
31247,17247,8
6797,45,9
7622,30503,8
11834,7148,6
69435,8476,9
14307,24127,7
13171,10030,9
21467,4059,8
24851,1361,7
16568,392,7
55638,8424,10
45779,16592,8
17276,15583,8
20627,18119,7
40696,9919,6
34016,22319,10
51344,20785,10
29752,31240,8
48381,11111,8
46390,21995,10
61179,227,7
3746,263,10
62517,7311,7
12015,20541,9
71262,21881,9
72230,24687,9
47147,2994,9
11645,22319,7
46801,11997,10
62653,11759,6
48320,243,7
1697,10719,7
60512,3731,8
24600,7059,5
62235,12679,8
51232,122,4
68388,3572,9
48432,6115,10
73041,1575,8
32017,24439,10
57748,13409,9
65444,23847,8
20100,5177,8
34066,25161,9
22627,4535,8
14764,28817,4
10490,2030,8
19437,28171,9
50205,68,8
37683,15809,9
69800,10357,8
53700,11887,6
34333,27,9
13016,9656,9
3719,9617,7
62879,14199,7
59373,395,8
32872,919,7
11890,8630,8
62262,10163,7
12868,26351,5
62119,16782,10
45767,2001,10
41860,30230,9
37270,21881,8
6783,6811,6
69394,28171,8
11266,2236,10
37798,11597,9
6229,886,7
7976,1604,10
46438,431,9
45862,149,7
7181,341,8
48161,33221,7
52489,530,8
11977,11123,8
27973,205,9
5937,6811,8
11603,6547,7
22815,2564,3
66449,129,9
55551,4196,7
15805,24037,7
27121,43,8
41950,815,6
72058,32282,7
19872,6347,8
14256,16592,6
19249,149,6
72710,5042,10
35005,460,9
39921,1583,6
35377,10418,3
57482,23289,9
54073,60,8
30415,14813,9
52763,228,9
62005,28825,8
4976,1448,10
39439,8449,10
61065,782,5
5784,107,8
30733,1535,10
47300,2787,7
71817,11266,7
10987,379,5
7350,6115,8
19284,1535,10
32891,13469,7
44,12685,7
73099,21561,9
53708,2222,7
53591,13125,9
58865,10191,7
23448,457,7
60084,164,9
30200,10110,9
31919,15451,10
24982,16498,10
3916,6500,9
10720,520,6
13235,12189,8
65576,19815,9
66008,13171,7
47664,430,9
51561,813,9
61236,5205,10
39672,6325,10
9441,31378,7
36168,28171,9
72710,6347,10
17111,3653,8
31458,1535,10
12593,28025,8
904,11597,8
66757,5039,8
19309,7724,10
25733,905,6
61809,2787,7
8306,2404,8
45844,13377,7
25265,6573,8
60200,10033,7
58611,1661,7
67224,7655,7
23008,8277,8
5065,5162,10
44352,9926,10
2210,591,7
52420,855,7
59997,1122,7
52980,5045,10
28300,9969,10
40911,17895,8
43516,5832,9
64105,10620,2
52778,230,6
19723,45,10
6174,206,6
42323,22789,9
22333,5690,10
18156,225,8
11204,29163,8
65152,20973,10
59119,24,10
57496,10611,4
32801,1862,6
59966,4866,9
3655,2170,9
56115,16498,9
57620,9941,10
42940,225,6
49305,487,5
63639,6479,7
55228,18753,7
5817,12189,7
2116,7054,10
15724,853,10
39973,22319,8
17206,198,5
17895,2044,5
47393,6880,7
48469,665,9
63940,28025,6
28065,3002,8
10462,856,9
22171,4752,10
70998,8516,8
30956,10419,3
71178,12893,8
47949,7769,10
11564,164,10
56731,7791,5
66742,21473,8
56408,17643,6
15982,5678,8
7674,1152,7
56850,411,9
13484,528,9
35400,71,9
71922,6045,8
69192,1818,8
27828,15043,6
39894,1734,7
64613,20903,7
27592,8516,9
19287,13115,7
17584,28249,8
5816,3485,8
62615,12365,7
56757,21327,6
820,15451,8
37911,5909,9
59059,57,9
32437,9756,8
44046,134,7
73188,8074,8
21613,29067,5
11332,193,8
4280,24031,9
37356,16742,7
65737,6893,6
40466,28447,7
62182,5,10
2028,11266,10
65345,6747,4
67474,20853,6
10528,6885,7
1504,1681,8
34621,5342,6
59586,167,6
13608,9756,9
47760,12549,5
48100,777,9
49066,226,9
38522,3588,8
55458,11061,10
46641,8937,9
66071,656,7
51258,205,9
51954,2034,10
24877,1703,10
40829,1,10
17,15199,7
13172,5630,10
60895,4081,8
52788,9379,7
59293,2236,10
253,11771,10
59986,3927,10
31650,11123,7
7860,4181,9
20648,22147,9
17660,10080,7
5935,32526,6
73460,240,7
64613,597,7
41549,11553,7
14996,22663,6
59133,440,10
31493,8074,7
14823,11737,8
50135,936,10
35080,2759,7
23908,10161,5
5555,10080,8
30236,5356,5
64068,10378,9
60380,164,8
73415,6707,8
63245,29027,8
20376,16417,8
26032,7662,5
21298,14967,8
62510,18679,8
3704,2025,10
5062,479,8
61189,199,9
53453,257,7
52811,15879,7
55510,25397,4
29739,12413,9
28067,32083,9
16125,48,10
46571,29093,8
3262,20853,6
4064,13807,4
12073,16011,7
59229,11741,9
20082,12355,9
5053,5204,9
66742,1792,8
439,10163,6
62981,23273,7
27299,5091,7
67665,10110,6
24616,1575,8
14551,356,5
8494,28171,8
53624,59,3
6487,9253,10
42391,1736,7
46563,11135,3
25961,9367,7
26418,10163,8
73473,249,8
21075,14227,6
66989,19769,5
70668,19111,8
72252,199,10
786,11617,9
66742,8937,7
65424,22729,7
29706,4059,8
30413,16918,8
49785,16001,7
66161,1460,5
53902,281,6
52782,17729,7
20643,8074,8
48009,523,10
14181,30240,6
40228,6707,7
67487,2367,7
67493,2104,9
73099,22297,10
10496,4181,10
57564,1300,6
52684,2236,8
17692,558,9
16444,6637,9
3331,23283,10
37079,10935,9
58679,790,10
53113,6586,9
51933,249,10
42416,17247,7
27735,45,8
59483,9925,8
12862,32281,9
21161,497,7
30019,16011,8
59280,97,9
65180,26243,9
51873,121,10
15509,1519,8
51716,7088,8
40211,1726,6
16194,16049,8
51923,30276,10
66672,8297,5
37009,6702,10
6176,5958,6
15448,2626,7
45834,1097,7
53401,8457,5
5939,16067,9
60046,102,8
71501,6213,8
35758,23317,9
26466,27633,8
64306,550,9
68802,901,10
57514,44,10
64755,22319,10
63094,1174,8
16308,10578,6
72107,22673,9
26932,17074,9
68189,1313,7
10662,902,7
28624,20,8
24856,13599,8
21176,2236,8
8382,355,7
64064,16498,9
67944,405,4
73379,587,9
6032,10490,8
45754,7695,5
11236,2293,8
6955,435,7
23594,14511,8
72176,32093,9
35606,225,8
31114,13411,9
26527,30749,4
61416,1953,7
35263,5114,9
30741,1575,10
4349,14833,8
59487,4186,5
22768,16009,5
16005,23121,8
42003,6347,6
25492,21881,7
62465,10162,7
1589,5356,10
54584,7059,3
39545,28817,9
946,324,7
59740,19,9
8597,27899,10
11540,31240,8
6572,3457,8
61687,31,8
11339,31338,7
6978,789,5
15128,23755,9
72592,8074,7
19360,6033,10
35725,9041,7
26688,5485,10
17829,28625,7
62689,10049,7
49908,4280,8
34322,26165,7
56490,11577,7
20314,14741,8
72147,16001,9
33820,27601,8
54403,644,9
30125,1535,7
72541,25389,8
416,15315,7
68647,405,9
68801,651,7
6727,15225,8
59406,1593,5
4889,27,7
2727,30,8
8058,2158,7
11582,199,10
43102,12031,6
45236,14653,6
29498,22199,8
73284,6372,7
6368,431,9
19191,13655,8
22070,31772,8
47271,4548,8
55027,1142,7
56356,2251,9
25345,853,10
70737,8074,4
49192,93,8
15716,13759,10
10660,7,9
35358,8937,8
20702,30503,7
16095,5081,7
59229,11617,8
25903,1594,9
3055,11757,9
30456,20021,6
72928,24475,6
25767,732,8
152,16662,9
59587,1581,6
4087,226,8
66628,371,9
30212,10321,8
13273,23775,9
25125,6877,8
3476,15583,7
51943,687,6
5674,8841,8
22402,13601,10
55260,715,7
19021,10620,9
19532,11757,7
33144,11697,7
16613,7593,9
4404,18153,8
3521,21561,9
67499,20,7
53000,20,7
40514,21881,8
48495,270,6
15271,6547,9
61135,270,8
32484,21881,7
29726,7724,9
48425,11737,9
6540,101,7
52848,7193,6
23968,66,8
3949,22199,7
24666,10087,9
23300,9907,6
56794,8525,8
54382,904,7
37351,20047,7
69095,10418,9
55417,138,8
26831,2418,9
69104,11887,8
17143,8841,10
1169,15451,10
47071,14653,6
1661,1887,7
64062,16894,9
13448,6347,7
71673,237,7
29804,32542,8
26422,22539,8
23486,15117,6
59257,3613,4
28144,785,7
15102,5667,9
61793,16498,5
64273,6880,7
28731,18247,6
29738,226,7
29170,26443,7
69913,23333,6
2776,10790,7
22434,6581,7
25510,269,7
27121,416,8
20335,6166,7
15761,6573,8
60034,7079,5
66390,21881,8
10496,4879,8
28550,2759,7
5895,6974,7
49197,3165,8
51400,2890,10
53242,2952,9
39947,226,5
25922,80,7
27394,1015,8
44691,390,8
37848,223,10
59245,1356,7
61437,2961,8
25185,3470,8
49059,6702,9
72495,1239,10
72713,10694,9
20115,11123,7
58063,12581,3
40620,11617,9
34232,20159,9
48629,1535,9
1184,23277,6
25157,5681,9
62681,11021,8
50688,199,9
2720,30240,9
60623,1043,7
48925,9989,8
31831,2167,10
23192,1091,7
63593,31251,8
18508,530,7
20419,19111,9
5246,1210,8
41018,430,9
29136,2942,7
59298,72,8
38099,8769,7
65928,4224,8
7988,76,6
41874,21603,8
44518,12403,1
53376,15879,7
2685,27899,7
61631,1749,6
48294,355,9
10357,4477,9
66849,6324,7
53276,1270,5
50221,4039,6
11890,10080,8
9454,3927,7
45368,4999,8
5573,177,7
41276,532,9
58011,1,10
69835,7593,8
14758,1565,7
21993,21855,8
25702,10568,8
27073,15451,10
43261,28623,6
29882,2605,8
3548,18671,7
45820,1361,5
22425,12445,6
36067,24133,8
29207,2927,9
7665,1530,9
46753,2116,7
41695,684,10
861,971,6
64915,11757,5
17645,240,7
59584,1619,8
34696,6572,8
35767,10075,5
53087,199,10
46427,2759,8
8308,6573,8
38205,3012,8
21307,27387,8
3964,372,10
14939,4214,9
19665,10918,7
54043,6958,7
22699,16706,8
44233,357,8
27094,15809,5
11763,2993,7
23395,12951,2
30565,6941,8
68371,317,6
69810,11319,8
41055,145,9
45246,19285,6
18583,19117,7
16381,2131,6
19579,6904,10
4216,30205,8
20584,12783,10
62984,23847,9
57934,31,9
58760,11597,8
5204,21647,7
40415,6573,10
40994,5630,8
5768,659,8
11395,476,7
21642,11266,7
39921,18465,8
34031,4752,7
50159,45,5
43068,12471,7
6588,901,7
49707,23703,8
23036,30749,8
72095,33091,8
58438,29976,7
14889,1559,10
59608,151,6
43521,164,8
59642,798,9
54966,15583,7
48012,1192,7
39246,762,8
70992,24629,8
49662,3743,6
72510,23289,8
53162,7103,9
23881,23847,10
73415,5079,8
53794,8425,8
58862,1609,10
43939,13403,10
57758,9989,7
11806,15197,8
44669,14513,8
20311,1210,8
4982,194,9
6451,6347,8
38852,4752,9
1213,11743,5
1483,14627,7
53054,895,10
41110,226,8
52969,1747,7
73379,7465,8
47926,1557,10
24849,11807,7
49006,9989,10
54713,10739,5
49638,18857,6
61902,30503,10
8043,2167,10
53625,6811,6
10904,66,10
7345,10532,7
11621,6512,7
3614,18671,9
21160,14129,10
12779,13125,5
15915,392,9
46254,63,7
46846,19111,5
42836,10162,10
26654,6624,7
62830,31500,8
14216,19363,8
57763,227,10
33977,28675,10
20940,10620,10
49203,1051,6
70669,18095,9
33565,17827,10
10273,2246,10
2394,949,8
67443,23333,6
24377,21185,7
46070,10378,9
27333,517,7
23816,4188,9
72472,12413,8
51018,8425,8
30764,11837,7
57270,16732,6
5398,1827,10
40043,7079,5
28163,16201,10
50008,269,6
11359,1272,4
1808,9201,8
27570,2251,9
11560,3572,10
60345,7472,8
46293,16101,9
40173,2034,8
45019,120,6
327,202,9
37977,2167,9
44819,355,8
65713,10017,8
70023,23283,7
49056,199,10
50256,15687,7
18727,431,8
52018,590,4
59643,121,9
28937,2872,5
73422,2574,5
19880,7054,6
10541,1195,8
